time,open,high,low,close,"EU03MY, TVC: Open","EU03MY, TVC: High","EU03MY, TVC: Low","EU03MY, TVC: Close"
2018-05-02T21:00:00Z,-0.088,-0.088,-0.088,-0.088,-0.657,-0.657,-0.657,-0.657
2018-05-03T21:00:00Z,-0.07,-0.07,-0.07,-0.07,-0.636,-0.636,-0.636,-0.636
2018-05-06T21:00:00Z,-0.079,-0.079,-0.079,-0.079,-0.641,-0.641,-0.641,-0.641
2018-05-07T21:00:00Z,-0.061,-0.061,-0.061,-0.061,-0.631,-0.631,-0.631,-0.631
2018-05-08T21:00:00Z,-0.065,-0.065,-0.065,-0.065,-0.619,-0.619,-0.619,-0.619
2018-05-09T21:00:00Z,-0.067,-0.067,-0.067,-0.067,-0.616,-0.616,-0.616,-0.616
2018-05-10T21:00:00Z,-0.057,-0.057,-0.057,-0.057,-0.615,-0.615,-0.615,-0.615
2018-05-13T21:00:00Z,-0.01,-0.01,-0.01,-0.01,-0.618,-0.618,-0.618,-0.618
2018-05-14T21:00:00Z,0.007,0.007,0.007,0.007,-0.605,-0.605,-0.605,-0.605
2018-05-15T21:00:00Z,-0.021,-0.021,-0.021,-0.021,-0.624,-0.624,-0.624,-0.624
2018-05-16T21:00:00Z,-0.006,-0.006,-0.006,-0.006,-0.623,-0.623,-0.623,-0.623
2018-05-17T21:00:00Z,-0.056,-0.056,-0.056,-0.056,-0.62,-0.62,-0.62,-0.62
2018-05-20T21:00:00Z,-0.108,-0.108,-0.108,-0.108,NaN,NaN,NaN,NaN
2018-05-21T21:00:00Z,-0.081,-0.081,-0.081,-0.081,-0.62,-0.62,-0.62,-0.62
2018-05-22T21:00:00Z,-0.133,-0.133,-0.133,-0.133,-0.61,-0.61,-0.61,-0.61
2018-05-23T21:00:00Z,-0.155,-0.155,-0.155,-0.155,-0.613,-0.613,-0.613,-0.613
2018-05-24T21:00:00Z,-0.214,-0.214,-0.214,-0.214,-0.617,-0.617,-0.617,-0.617
2018-05-27T21:00:00Z,-0.285,-0.285,-0.285,-0.285,-0.616,-0.616,-0.616,-0.616
2018-05-28T21:00:00Z,-0.366,-0.366,-0.366,-0.366,-0.638,-0.638,-0.638,-0.638
2018-05-29T21:00:00Z,-0.276,-0.276,-0.276,-0.276,-0.635,-0.635,-0.635,-0.635
2018-05-30T21:00:00Z,-0.273,-0.273,-0.273,-0.273,-0.644,-0.644,-0.644,-0.644
2018-05-31T21:00:00Z,-0.228,-0.228,-0.228,-0.228,-0.615,-0.615,-0.615,-0.615
2018-06-03T21:00:00Z,-0.205,-0.205,-0.205,-0.205,-0.604,-0.604,-0.604,-0.604
2018-06-04T21:00:00Z,-0.252,-0.252,-0.252,-0.252,NaN,NaN,NaN,NaN
2018-06-05T21:00:00Z,-0.154,-0.154,-0.154,-0.154,-0.609,-0.609,-0.609,-0.609
2018-06-06T21:00:00Z,-0.154,-0.154,-0.154,-0.154,-0.64,-0.64,-0.64,-0.64
2018-06-07T21:00:00Z,-0.201,-0.201,-0.201,-0.201,-0.633,-0.633,-0.633,-0.633
2018-06-10T21:00:00Z,-0.144,-0.144,-0.144,-0.144,-0.621,-0.621,-0.621,-0.621
2018-06-11T21:00:00Z,-0.139,-0.139,-0.139,-0.139,-0.625,-0.625,-0.625,-0.625
2018-06-12T21:00:00Z,-0.153,-0.153,-0.153,-0.153,-0.621,-0.621,-0.621,-0.621
2018-06-13T21:00:00Z,-0.203,-0.203,-0.203,-0.203,-0.619,-0.619,-0.619,-0.619
2018-06-14T21:00:00Z,-0.227,-0.227,-0.227,-0.227,-0.63,-0.63,-0.63,-0.63
2018-06-17T21:00:00Z,-0.236,-0.236,-0.236,-0.236,-0.632,-0.632,-0.632,-0.632
2018-06-18T21:00:00Z,-0.256,-0.256,-0.256,-0.256,-0.637,-0.637,-0.637,-0.637
2018-06-19T21:00:00Z,-0.264,-0.264,-0.264,-0.264,-0.639,-0.639,-0.639,-0.639
2018-06-20T21:00:00Z,-0.311,-0.311,-0.311,-0.311,-0.646,-0.646,-0.646,-0.646
2018-06-21T21:00:00Z,-0.299,-0.299,-0.299,-0.299,-0.562,-0.562,-0.562,-0.562
2018-06-24T21:00:00Z,-0.306,-0.306,-0.306,-0.306,-0.6,-0.6,-0.6,-0.6
2018-06-25T21:00:00Z,-0.29,-0.29,-0.29,-0.29,-0.613,-0.613,-0.613,-0.613
2018-06-26T21:00:00Z,-0.299,-0.299,-0.299,-0.299,-0.615,-0.615,-0.615,-0.615
2018-06-27T21:00:00Z,-0.302,-0.302,-0.302,-0.302,-0.605,-0.605,-0.605,-0.605
2018-06-28T21:00:00Z,-0.298,-0.298,-0.298,-0.298,-0.589,-0.589,-0.589,-0.589
2018-07-01T21:00:00Z,-0.31,-0.31,-0.31,-0.31,-0.657,-0.657,-0.657,-0.657
2018-07-02T21:00:00Z,-0.305,-0.305,-0.305,-0.305,-0.63,-0.63,-0.63,-0.63
2018-07-03T21:00:00Z,-0.296,-0.296,-0.296,-0.296,-0.61,-0.61,-0.61,-0.61
2018-07-04T21:00:00Z,-0.289,-0.289,-0.289,-0.289,-0.614,-0.614,-0.614,-0.614
2018-07-05T21:00:00Z,-0.298,-0.298,-0.298,-0.298,-0.654,-0.654,-0.654,-0.654
2018-07-08T21:00:00Z,-0.29,-0.29,-0.29,-0.29,-0.661,-0.661,-0.661,-0.661
2018-07-09T21:00:00Z,-0.273,-0.273,-0.273,-0.273,-0.655,-0.655,-0.655,-0.655
2018-07-10T21:00:00Z,-0.277,-0.277,-0.277,-0.277,-0.616,-0.616,-0.616,-0.616
2018-07-11T21:00:00Z,-0.298,-0.298,-0.298,-0.298,-0.62,-0.62,-0.62,-0.62
2018-07-12T21:00:00Z,-0.308,-0.308,-0.308,-0.308,-0.62,-0.62,-0.62,-0.62
2018-07-15T21:00:00Z,-0.288,-0.288,-0.288,-0.288,-0.655,-0.655,-0.655,-0.655
2018-07-16T21:00:00Z,-0.273,-0.273,-0.273,-0.273,-0.655,-0.655,-0.655,-0.655
2018-07-17T21:00:00Z,-0.277,-0.277,-0.277,-0.277,-0.639,-0.639,-0.639,-0.639
2018-07-18T21:00:00Z,-0.282,-0.282,-0.282,-0.282,-0.619,-0.619,-0.619,-0.619
2018-07-19T21:00:00Z,-0.249,-0.249,-0.249,-0.249,-0.633,-0.633,-0.633,-0.633
2018-07-22T21:00:00Z,-0.226,-0.226,-0.226,-0.226,-0.6,-0.6,-0.6,-0.6
2018-07-23T21:00:00Z,-0.232,-0.232,-0.232,-0.232,-0.589,-0.589,-0.589,-0.589
2018-07-24T21:00:00Z,-0.229,-0.229,-0.229,-0.229,-0.582,-0.582,-0.582,-0.582
2018-07-25T21:00:00Z,-0.226,-0.226,-0.226,-0.226,-0.557,-0.557,-0.557,-0.557
2018-07-26T21:00:00Z,-0.222,-0.222,-0.222,-0.222,-0.593,-0.593,-0.593,-0.593
2018-07-29T21:00:00Z,-0.182,-0.182,-0.182,-0.182,-0.588,-0.588,-0.588,-0.588
2018-07-30T21:00:00Z,-0.184,-0.184,-0.184,-0.184,-0.589,-0.589,-0.589,-0.589
2018-07-31T21:00:00Z,-0.146,-0.146,-0.146,-0.146,-0.566,-0.566,-0.566,-0.566
2018-08-01T21:00:00Z,-0.175,-0.175,-0.175,-0.175,-0.57,-0.57,-0.57,-0.57
2018-08-02T21:00:00Z,-0.215,-0.215,-0.215,-0.215,-0.591,-0.591,-0.591,-0.591
2018-08-05T21:00:00Z,-0.228,-0.228,-0.228,-0.228,-0.58,-0.58,-0.58,-0.58
2018-08-06T21:00:00Z,-0.213,-0.213,-0.213,-0.213,-0.587,-0.587,-0.587,-0.587
2018-08-07T21:00:00Z,-0.231,-0.231,-0.231,-0.231,-0.574,-0.574,-0.574,-0.574
2018-08-08T21:00:00Z,-0.252,-0.252,-0.252,-0.252,-0.576,-0.576,-0.576,-0.576
2018-08-09T21:00:00Z,-0.301,-0.301,-0.301,-0.301,-0.577,-0.577,-0.577,-0.577
2018-08-12T21:00:00Z,-0.303,-0.303,-0.303,-0.303,-0.61,-0.61,-0.61,-0.61
2018-08-13T21:00:00Z,-0.301,-0.301,-0.301,-0.301,-0.611,-0.611,-0.611,-0.611
2018-08-14T21:00:00Z,-0.328,-0.328,-0.328,-0.328,-0.632,-0.632,-0.632,-0.632
2018-08-15T21:00:00Z,-0.312,-0.312,-0.312,-0.312,-0.626,-0.626,-0.626,-0.626
2018-08-16T21:00:00Z,-0.326,-0.326,-0.326,-0.326,-0.632,-0.632,-0.632,-0.632
2018-08-19T21:00:00Z,-0.328,-0.328,-0.328,-0.328,-0.633,-0.633,-0.633,-0.633
2018-08-20T21:00:00Z,-0.299,-0.299,-0.299,-0.299,-0.634,-0.634,-0.634,-0.634
2018-08-21T21:00:00Z,-0.276,-0.276,-0.276,-0.276,-0.63,-0.63,-0.63,-0.63
2018-08-22T21:00:00Z,-0.275,-0.275,-0.275,-0.275,-0.624,-0.624,-0.624,-0.624
2018-08-23T21:00:00Z,-0.271,-0.271,-0.271,-0.271,-0.622,-0.622,-0.622,-0.622
2018-08-26T21:00:00Z,-0.249,-0.249,-0.249,-0.249,-0.592,-0.592,-0.592,-0.592
2018-08-27T21:00:00Z,-0.244,-0.244,-0.244,-0.244,-0.614,-0.614,-0.614,-0.614
2018-08-28T21:00:00Z,-0.219,-0.219,-0.219,-0.219,-0.596,-0.596,-0.596,-0.596
2018-08-29T21:00:00Z,-0.279,-0.279,-0.279,-0.279,-0.591,-0.591,-0.591,-0.591
2018-08-30T21:00:00Z,-0.279,-0.279,-0.279,-0.279,-0.582,-0.582,-0.582,-0.582
2018-09-02T21:00:00Z,-0.274,-0.274,-0.274,-0.274,-0.582,-0.582,-0.582,-0.582
2018-09-03T21:00:00Z,-0.253,-0.253,-0.253,-0.253,-0.581,-0.581,-0.581,-0.581
2018-09-04T21:00:00Z,-0.228,-0.228,-0.228,-0.228,-0.584,-0.584,-0.584,-0.584
2018-09-05T21:00:00Z,-0.25,-0.25,-0.25,-0.25,-0.575,-0.575,-0.575,-0.575
2018-09-06T21:00:00Z,-0.222,-0.222,-0.222,-0.222,-0.572,-0.572,-0.572,-0.572
2018-09-09T21:00:00Z,-0.209,-0.209,-0.209,-0.209,-0.58,-0.58,-0.58,-0.58
2018-09-10T21:00:00Z,-0.189,-0.189,-0.189,-0.189,-0.531,-0.531,-0.531,-0.531
2018-09-11T21:00:00Z,-0.202,-0.202,-0.202,-0.202,-0.534,-0.534,-0.534,-0.534
2018-09-12T21:00:00Z,-0.197,-0.197,-0.197,-0.197,-0.537,-0.537,-0.537,-0.537
2018-09-13T21:00:00Z,-0.176,-0.176,-0.176,-0.176,-0.538,-0.538,-0.538,-0.538
2018-09-16T21:00:00Z,-0.157,-0.157,-0.157,-0.157,-0.588,-0.588,-0.588,-0.588
2018-09-17T21:00:00Z,-0.141,-0.141,-0.141,-0.141,-0.586,-0.586,-0.586,-0.586
2018-09-18T21:00:00Z,-0.143,-0.143,-0.143,-0.143,-0.596,-0.596,-0.596,-0.596
2018-09-19T21:00:00Z,-0.145,-0.145,-0.145,-0.145,-0.609,-0.609,-0.609,-0.609
2018-09-20T21:00:00Z,-0.161,-0.161,-0.161,-0.161,-0.615,-0.615,-0.615,-0.615
2018-09-23T21:00:00Z,-0.102,-0.102,-0.102,-0.102,-0.581,-0.581,-0.581,-0.581
2018-09-24T21:00:00Z,-0.074,-0.074,-0.074,-0.074,-0.589,-0.589,-0.589,-0.589
2018-09-25T21:00:00Z,-0.082,-0.082,-0.082,-0.082,-0.588,-0.588,-0.588,-0.588
2018-09-26T21:00:00Z,-0.076,-0.076,-0.076,-0.076,-0.579,-0.579,-0.579,-0.579
2018-09-27T21:00:00Z,-0.132,-0.132,-0.132,-0.132,-0.574,-0.574,-0.574,-0.574
2018-09-30T21:00:00Z,-0.146,-0.146,-0.146,-0.146,-0.567,-0.567,-0.567,-0.567
2018-10-01T21:00:00Z,-0.186,-0.186,-0.186,-0.186,-0.567,-0.567,-0.567,-0.567
2018-10-02T21:00:00Z,-0.13,-0.13,-0.13,-0.13,-0.565,-0.565,-0.565,-0.565
2018-10-03T21:00:00Z,-0.083,-0.083,-0.083,-0.083,-0.57,-0.57,-0.57,-0.57
2018-10-04T21:00:00Z,-0.07,-0.07,-0.07,-0.07,-0.574,-0.574,-0.574,-0.574
2018-10-07T21:00:00Z,-0.102,-0.102,-0.102,-0.102,-0.575,-0.575,-0.575,-0.575
2018-10-08T21:00:00Z,-0.102,-0.102,-0.102,-0.102,-0.572,-0.572,-0.572,-0.572
2018-10-09T21:00:00Z,-0.09,-0.09,-0.09,-0.09,-0.671,-0.671,-0.671,-0.671
2018-10-10T21:00:00Z,-0.114,-0.114,-0.114,-0.114,-0.686,-0.686,-0.686,-0.686
2018-10-11T21:00:00Z,-0.139,-0.139,-0.139,-0.139,-0.675,-0.675,-0.675,-0.675
2018-10-14T21:00:00Z,-0.092,-0.092,-0.092,-0.092,-0.699,-0.699,-0.699,-0.699
2018-10-15T21:00:00Z,-0.106,-0.106,-0.106,-0.106,-0.705,-0.705,-0.705,-0.705
2018-10-16T21:00:00Z,-0.13,-0.13,-0.13,-0.13,-0.722,-0.722,-0.722,-0.722
2018-10-17T21:00:00Z,-0.17,-0.17,-0.17,-0.17,-0.729,-0.729,-0.729,-0.729
2018-10-18T21:00:00Z,-0.156,-0.156,-0.156,-0.156,-0.74,-0.74,-0.74,-0.74
2018-10-21T21:00:00Z,-0.136,-0.136,-0.136,-0.136,-0.742,-0.742,-0.742,-0.742
2018-10-22T21:00:00Z,-0.16,-0.16,-0.16,-0.16,-0.72,-0.72,-0.72,-0.72
2018-10-23T21:00:00Z,-0.195,-0.195,-0.195,-0.195,-0.68,-0.68,-0.68,-0.68
2018-10-24T21:00:00Z,-0.182,-0.182,-0.182,-0.182,-0.67,-0.67,-0.67,-0.67
2018-10-25T21:00:00Z,-0.22,-0.22,-0.22,-0.22,-0.812,-0.812,-0.812,-0.812
2018-10-28T21:00:00Z,-0.2,-0.2,-0.2,-0.2,-0.821,-0.821,-0.821,-0.821
2018-10-29T21:00:00Z,-0.202,-0.202,-0.202,-0.202,-0.851,-0.851,-0.851,-0.851
2018-10-30T21:00:00Z,-0.193,-0.193,-0.193,-0.193,-0.842,-0.842,-0.842,-0.842
2018-10-31T21:00:00Z,-0.189,-0.189,-0.189,-0.189,-0.823,-0.823,-0.823,-0.823
2018-11-01T21:00:00Z,-0.165,-0.165,-0.165,-0.165,-0.794,-0.794,-0.794,-0.794
2018-11-04T22:00:00Z,-0.171,-0.171,-0.171,-0.171,-0.791,-0.791,-0.791,-0.791
2018-11-05T22:00:00Z,-0.166,-0.166,-0.166,-0.166,-0.766,-0.766,-0.766,-0.766
2018-11-06T22:00:00Z,-0.149,-0.149,-0.149,-0.149,-0.768,-0.768,-0.768,-0.768
2018-11-07T22:00:00Z,-0.142,-0.142,-0.142,-0.142,-0.727,-0.727,-0.727,-0.727
2018-11-08T22:00:00Z,-0.175,-0.175,-0.175,-0.175,-0.722,-0.722,-0.722,-0.722
2018-11-11T22:00:00Z,-0.202,-0.202,-0.202,-0.202,-0.713,-0.713,-0.713,-0.713
2018-11-12T22:00:00Z,-0.182,-0.182,-0.182,-0.182,-0.727,-0.727,-0.727,-0.727
2018-11-13T22:00:00Z,-0.192,-0.192,-0.192,-0.192,-0.721,-0.721,-0.721,-0.721
2018-11-14T22:00:00Z,-0.237,-0.237,-0.237,-0.237,-0.73,-0.73,-0.73,-0.73
2018-11-15T22:00:00Z,-0.224,-0.224,-0.224,-0.224,-0.728,-0.728,-0.728,-0.728
2018-11-18T22:00:00Z,-0.22,-0.22,-0.22,-0.22,-0.662,-0.662,-0.662,-0.662
2018-11-19T22:00:00Z,-0.237,-0.237,-0.237,-0.237,-0.733,-0.733,-0.733,-0.733
2018-11-20T22:00:00Z,-0.222,-0.222,-0.222,-0.222,-0.742,-0.742,-0.742,-0.742
2018-11-21T22:00:00Z,-0.224,-0.224,-0.224,-0.224,-0.743,-0.743,-0.743,-0.743
2018-11-22T22:00:00Z,-0.238,-0.238,-0.238,-0.238,-0.757,-0.757,-0.757,-0.757
2018-11-25T22:00:00Z,-0.222,-0.222,-0.222,-0.222,-0.79,-0.79,-0.79,-0.79
2018-11-26T22:00:00Z,-0.239,-0.239,-0.239,-0.239,-0.773,-0.773,-0.773,-0.773
2018-11-27T22:00:00Z,-0.236,-0.236,-0.236,-0.236,-0.774,-0.774,-0.774,-0.774
2018-11-28T22:00:00Z,-0.261,-0.261,-0.261,-0.261,-0.769,-0.769,-0.769,-0.769
2018-11-29T22:00:00Z,-0.27,-0.27,-0.27,-0.27,-0.749,-0.749,-0.749,-0.749
2018-12-02T22:00:00Z,-0.246,-0.246,-0.246,-0.246,-0.755,-0.755,-0.755,-0.755
2018-12-03T22:00:00Z,-0.283,-0.283,-0.283,-0.283,-0.761,-0.761,-0.761,-0.761
2018-12-04T22:00:00Z,-0.273,-0.273,-0.273,-0.273,-0.702,-0.702,-0.702,-0.702
2018-12-05T22:00:00Z,-0.305,-0.305,-0.305,-0.305,-0.711,-0.711,-0.711,-0.711
2018-12-06T22:00:00Z,-0.2835,-0.2835,-0.2835,-0.2835,-0.735,-0.735,-0.735,-0.735
2018-12-09T22:00:00Z,-0.268,-0.268,-0.268,-0.268,-0.738,-0.738,-0.738,-0.738
2018-12-10T22:00:00Z,-0.278,-0.278,-0.278,-0.278,-0.731,-0.731,-0.731,-0.731
2018-12-11T22:00:00Z,-0.244,-0.244,-0.244,-0.244,-0.7,-0.7,-0.7,-0.7
2018-12-12T22:00:00Z,-0.247,-0.247,-0.247,-0.247,-0.748,-0.748,-0.748,-0.748
2018-12-13T22:00:00Z,-0.275,-0.275,-0.275,-0.275,-0.68,-0.68,-0.68,-0.68
2018-12-16T22:00:00Z,-0.268,-0.268,-0.268,-0.268,-0.775,-0.775,-0.775,-0.775
2018-12-17T22:00:00Z,-0.267,-0.267,-0.267,-0.267,-0.818,-0.818,-0.818,-0.818
2018-12-18T22:00:00Z,-0.268,-0.268,-0.268,-0.268,-0.842,-0.842,-0.842,-0.842
2018-12-19T22:00:00Z,-0.265,-0.265,-0.265,-0.265,-0.832,-0.832,-0.832,-0.832
2018-12-20T22:00:00Z,-0.255,-0.255,-0.255,-0.255,-0.927,-0.927,-0.927,-0.927
2018-12-23T22:00:00Z,-0.261,-0.261,-0.261,-0.261,-0.966,-0.966,-0.966,-0.966
2018-12-26T22:00:00Z,-0.289,-0.289,-0.289,-0.289,-0.988,-0.988,-0.988,-0.988
2018-12-27T22:00:00Z,-0.272,-0.272,-0.272,-0.272,-1.001,-1.001,-1.001,-1.001
2018-12-30T22:00:00Z,-0.269,-0.269,-0.269,-0.269,-0.845,-0.845,-0.845,-0.845
2019-01-01T22:00:00Z,-0.326,-0.326,-0.326,-0.326,-0.83,-0.83,-0.83,-0.83
2019-01-02T22:00:00Z,-0.354,-0.354,-0.354,-0.354,-0.655,-0.655,-0.655,-0.655
2019-01-03T22:00:00Z,-0.316,-0.316,-0.316,-0.316,-0.609,-0.609,-0.609,-0.609
2019-01-06T22:00:00Z,-0.299,-0.299,-0.299,-0.299,-0.606,-0.606,-0.606,-0.606
2019-01-07T22:00:00Z,-0.288,-0.288,-0.288,-0.288,-0.621,-0.621,-0.621,-0.621
2019-01-08T22:00:00Z,-0.302,-0.302,-0.302,-0.302,-0.61,-0.61,-0.61,-0.61
2019-01-09T22:00:00Z,-0.318,-0.318,-0.318,-0.318,-0.607,-0.607,-0.607,-0.607
2019-01-10T22:00:00Z,-0.323,-0.323,-0.323,-0.323,-0.595,-0.595,-0.595,-0.595
2019-01-13T22:00:00Z,-0.331,-0.331,-0.331,-0.331,-0.604,-0.604,-0.604,-0.604
2019-01-14T22:00:00Z,-0.364,-0.364,-0.364,-0.364,-0.599,-0.599,-0.599,-0.599
2019-01-15T22:00:00Z,-0.339,-0.339,-0.339,-0.339,-0.573,-0.573,-0.573,-0.573
2019-01-16T22:00:00Z,-0.324,-0.324,-0.324,-0.324,-0.575,-0.575,-0.575,-0.575
2019-01-17T22:00:00Z,-0.303,-0.303,-0.303,-0.303,-0.578,-0.578,-0.578,-0.578
2019-01-20T22:00:00Z,-0.307,-0.307,-0.307,-0.307,-0.576,-0.576,-0.576,-0.576
2019-01-21T22:00:00Z,-0.322,-0.322,-0.322,-0.322,-0.586,-0.586,-0.586,-0.586
2019-01-22T22:00:00Z,-0.326,-0.326,-0.326,-0.326,-0.58,-0.58,-0.58,-0.58
2019-01-23T22:00:00Z,-0.357,-0.357,-0.357,-0.357,-0.572,-0.572,-0.572,-0.572
2019-01-24T22:00:00Z,-0.327,-0.327,-0.327,-0.327,-0.575,-0.575,-0.575,-0.575
2019-01-27T22:00:00Z,-0.328,-0.328,-0.328,-0.328,-0.55,-0.55,-0.55,-0.55
2019-01-28T22:00:00Z,-0.331,-0.331,-0.331,-0.331,-0.55,-0.55,-0.55,-0.55
2019-01-29T22:00:00Z,-0.329,-0.329,-0.329,-0.329,-0.543,-0.543,-0.543,-0.543
2019-01-30T22:00:00Z,-0.343,-0.343,-0.343,-0.343,-0.543,-0.543,-0.543,-0.543
2019-01-31T22:00:00Z,-0.352,-0.352,-0.352,-0.352,-0.549,-0.549,-0.549,-0.549
2019-02-03T22:00:00Z,-0.334,-0.334,-0.334,-0.334,-0.538,-0.538,-0.538,-0.538
2019-02-04T22:00:00Z,-0.339,-0.339,-0.339,-0.339,-0.532,-0.532,-0.532,-0.532
2019-02-05T22:00:00Z,-0.333,-0.333,-0.333,-0.333,-0.527,-0.527,-0.527,-0.527
2019-02-06T22:00:00Z,-0.386,-0.386,-0.386,-0.386,-0.523,-0.523,-0.523,-0.523
2019-02-07T22:00:00Z,-0.406,-0.406,-0.406,-0.406,-0.539,-0.539,-0.539,-0.539
2019-02-10T22:00:00Z,-0.395,-0.395,-0.395,-0.395,-0.51,-0.51,-0.51,-0.51
2019-02-11T22:00:00Z,-0.374,-0.374,-0.374,-0.374,-0.53,-0.53,-0.53,-0.53
2019-02-12T22:00:00Z,-0.374,-0.374,-0.374,-0.374,-0.535,-0.535,-0.535,-0.535
2019-02-13T22:00:00Z,-0.382,-0.382,-0.382,-0.382,-0.541,-0.541,-0.541,-0.541
2019-02-14T22:00:00Z,-0.384,-0.384,-0.384,-0.384,-0.538,-0.538,-0.538,-0.538
2019-02-17T22:00:00Z,-0.388,-0.388,-0.388,-0.388,-0.54,-0.54,-0.54,-0.54
2019-02-18T22:00:00Z,-0.388,-0.388,-0.388,-0.388,-0.547,-0.547,-0.547,-0.547
2019-02-19T22:00:00Z,-0.387,-0.387,-0.387,-0.387,-0.55,-0.55,-0.55,-0.55
2019-02-20T22:00:00Z,-0.354,-0.354,-0.354,-0.354,-0.549,-0.549,-0.549,-0.549
2019-02-21T22:00:00Z,-0.381,-0.381,-0.381,-0.381,-0.558,-0.558,-0.558,-0.558
2019-02-24T22:00:00Z,-0.37,-0.37,-0.37,-0.37,-0.542,-0.542,-0.542,-0.542
2019-02-25T22:00:00Z,-0.364,-0.364,-0.364,-0.364,-0.544,-0.544,-0.544,-0.544
2019-02-26T22:00:00Z,-0.332,-0.332,-0.332,-0.332,-0.531,-0.531,-0.531,-0.531
2019-02-27T22:00:00Z,-0.308,-0.308,-0.308,-0.308,-0.534,-0.534,-0.534,-0.534
2019-02-28T22:00:00Z,-0.306,-0.306,-0.306,-0.306,-0.493,-0.493,-0.493,-0.493
2019-03-03T22:00:00Z,-0.321,-0.321,-0.321,-0.321,-0.543,-0.543,-0.543,-0.543
2019-03-04T22:00:00Z,-0.315,-0.315,-0.315,-0.315,-0.498,-0.498,-0.498,-0.498
2019-03-05T22:00:00Z,-0.348,-0.348,-0.348,-0.348,-0.512,-0.512,-0.512,-0.512
2019-03-06T22:00:00Z,-0.4,-0.4,-0.4,-0.4,-0.509,-0.509,-0.509,-0.509
2019-03-07T22:00:00Z,-0.376,-0.376,-0.376,-0.376,-0.551,-0.551,-0.551,-0.551
2019-03-10T21:00:00Z,-0.389,-0.389,-0.389,-0.389,-0.502,-0.502,-0.502,-0.502
2019-03-11T21:00:00Z,-0.393,-0.393,-0.393,-0.393,-0.546,-0.546,-0.546,-0.546
2019-03-12T21:00:00Z,-0.389,-0.389,-0.389,-0.389,-0.557,-0.557,-0.557,-0.557
2019-03-13T21:00:00Z,-0.373,-0.373,-0.373,-0.373,-0.514,-0.514,-0.514,-0.514
2019-03-14T21:00:00Z,-0.371,-0.371,-0.371,-0.371,-0.515,-0.515,-0.515,-0.515
2019-03-17T21:00:00Z,-0.372,-0.372,-0.372,-0.372,-0.551,-0.551,-0.551,-0.551
2019-03-18T21:00:00Z,-0.355,-0.355,-0.355,-0.355,-0.521,-0.521,-0.521,-0.521
2019-03-19T21:00:00Z,-0.366,-0.366,-0.366,-0.366,-0.518,-0.518,-0.518,-0.518
2019-03-20T21:00:00Z,-0.395,-0.395,-0.395,-0.395,-0.519,-0.519,-0.519,-0.519
2019-03-21T21:00:00Z,-0.434,-0.434,-0.434,-0.434,-0.559,-0.559,-0.559,-0.559
2019-03-24T21:00:00Z,-0.432,-0.432,-0.432,-0.432,-0.538,-0.538,-0.538,-0.538
2019-03-25T21:00:00Z,-0.422,-0.422,-0.422,-0.422,-0.534,-0.534,-0.534,-0.534
2019-03-26T21:00:00Z,-0.497,-0.497,-0.497,-0.497,-0.502,-0.502,-0.502,-0.502
2019-03-27T21:00:00Z,-0.476,-0.476,-0.476,-0.476,-0.503,-0.503,-0.503,-0.503
2019-03-28T21:00:00Z,-0.487,-0.487,-0.487,-0.487,-0.543,-0.543,-0.543,-0.543
2019-03-31T21:00:00Z,-0.458,-0.458,-0.458,-0.458,-0.539,-0.539,-0.539,-0.539
2019-04-01T21:00:00Z,-0.483,-0.483,-0.483,-0.483,-0.492,-0.492,-0.492,-0.492
2019-04-02T21:00:00Z,-0.449,-0.449,-0.449,-0.449,-0.532,-0.532,-0.532,-0.532
2019-04-03T21:00:00Z,-0.446,-0.446,-0.446,-0.446,-0.527,-0.527,-0.527,-0.527
2019-04-04T21:00:00Z,-0.442,-0.442,-0.442,-0.442,-0.492,-0.492,-0.492,-0.492
2019-04-07T21:00:00Z,-0.445,-0.445,-0.445,-0.445,-0.497,-0.497,-0.497,-0.497
2019-04-08T21:00:00Z,-0.447,-0.447,-0.447,-0.447,-0.543,-0.543,-0.543,-0.543
2019-04-09T21:00:00Z,-0.478,-0.478,-0.478,-0.478,-0.502,-0.502,-0.502,-0.502
2019-04-10T21:00:00Z,-0.456,-0.456,-0.456,-0.456,-0.548,-0.548,-0.548,-0.548
2019-04-11T21:00:00Z,-0.374,-0.374,-0.374,-0.374,-0.55,-0.55,-0.55,-0.55
2019-04-14T21:00:00Z,-0.376,-0.376,-0.376,-0.376,-0.537,-0.537,-0.537,-0.537
2019-04-15T21:00:00Z,-0.375,-0.375,-0.375,-0.375,-0.541,-0.541,-0.541,-0.541
2019-04-16T21:00:00Z,-0.362,-0.362,-0.362,-0.362,-0.542,-0.542,-0.542,-0.542
2019-04-17T21:00:00Z,-0.394,-0.394,-0.394,-0.394,-0.545,-0.545,-0.545,-0.545
2019-04-22T21:00:00Z,-0.384,-0.384,-0.384,-0.384,-0.545,-0.545,-0.545,-0.545
2019-04-23T21:00:00Z,-0.428,-0.428,-0.428,-0.428,-0.549,-0.549,-0.549,-0.549
2019-04-24T21:00:00Z,-0.429,-0.429,-0.429,-0.429,-0.511,-0.511,-0.511,-0.511
2019-04-25T21:00:00Z,-0.435,-0.435,-0.435,-0.435,-0.558,-0.558,-0.558,-0.558
2019-04-28T21:00:00Z,-0.421,-0.421,-0.421,-0.421,-0.515,-0.515,-0.515,-0.515
